id,nqubits,gamma
sheyazaamylajbtjqacwkyuitxausq,15.0,
shgdqkbccadngbrbjkxsfnqgeksyor,15.0,
shiehfcvwevnwkkzntqccublbftqug,15.0,
shnoueyhpbfdbcqyulffpvjnjnfbrv,15.0,
shqjpxfxszbqcqwxltccpcewprquwm,15.0,
shsgiolytvnjysjwsycxshpxxfmwxq,15.0,
shtxoercglvvtffarbckfuvtmlsezn,15.0,
shvangznafqdwqkvofovabkdhfzbya,15.0,
shvkhowuprmyplwfagjpeqbwfbolww,15.0,
shzbcanldoxeffzkuxotvfgoyriixq,15.0,
shzqflkhvuqwxisslkjyzcrrmotgry,15.0,
siahgcqbaiqfjagekcdrijpolhqqhn,15.0,
sibpldrjutyjikjlbpxcxohgwzbnss,15.0,
sidyedraivkvdmyxnaefaxakwsiuam,15.0,
sifzyvtpcehljumsfklrdxgskcwvnv,15.0,
silctgffsfnlblhehlsivgxjlidlws,15.0,
sioniidlgmbogbnignkvodkleihbfz,15.0,
sisxargillbbzbugqcpkkvqlkfrvds,15.0,
sixczrfhbuhewmzlmskitngtrqsbvo,15.0,
sizfqquchucuoqvohqvsxgoyqjsxgl,15.0,
sjbryphlyjktisxfgagdmwefhswbgu,15.0,
sjcdwmkfgbvtktdwwdjkpondktnler,15.0,
sjcpjyrhwujzduxkhroheipgypyzfq,15.0,
sjiqmnbtwygzssstqayibhgzozljop,15.0,
sjkpgkdajjbleqeiwiwvnaozgbvghb,15.0,
sjlzgomnzguqaaahxftvgundubxsva,15.0,
sjnwdxartagjyfgqlykhhbvbvxadqx,15.0,
sjsztxhyvaiwylfjswldgptajdmnwg,15.0,
sjtjqvtgvgnztsyzyqcgwoymnedjqs,15.0,
sjuzmwnzhehyctmzrrposzeudtbrsc,15.0,
sjvyzxdzgfuhzqaxdswnjxuswcvwsj,15.0,
sjwnbpfovttrtxjxrcvnvcyurlzewn,15.0,
sjxjbdvxatvgudozbxubtkykmxfrwr,15.0,
sjzjlrlzvqrovwboyqoxdnrnkfmkoo,15.0,
skauxmafyumyepkujisfitswogstmp,15.0,
skcitrbcvtmwyhvmjfllhsqvcbolgu,15.0,
skckrtocojkjspuubncsfeqjbnfelc,15.0,
skdebzgwkyckdjcwteyqzgnhsaqtbu,15.0,
skduxsarvzhxygacdoduoihkuevfuh,15.0,
skfdggqlvtmrdfratbfhfyofklucet,15.0,
skhywjpiwmeygmaodqfkreyauucdhi,15.0,
skigsiucfrerqfjwrqzconfgjmznsq,15.0,
skjpdiubrsdvzvqxanvkkaolqbjbtw,15.0,
sknymzzjabqnovbezplxlghhwpmubk,15.0,
skpccvoueuezzwlimpnythkytdatry,15.0,
skpzihzootydhnfgxztjupitdfvkjy,15.0,
skqifogqwcopltgmmbfdvstldiguxr,15.0,
sktuuwcddpfiqcjmytjvmjymxyfqxv,15.0,
skxyyqhpwpdsdewzeqgpewqmdbkmuz,15.0,
skzwaiaretytxmuxmnyetfkapwpdfi,15.0,
sldjkccshvasddjiwooqjeupvqjuub,15.0,
sldlhlexbtpcqsjvwytakdjxklxwbp,15.0,
sldosdssvoxxjanparjrkdctlnfqkq,15.0,
slevzaqaiomkddkecegndsykkiryrp,15.0,
slfqvsxbziskwsxizdxangxyspoklw,15.0,
slibwdadbtcorqvllwgtabinljlsjb,15.0,
sljoowjyhmzuplttskjboayciiuwvz,15.0,
slnqqnoclfyqkssjpcpcifrjozawta,15.0,
slokbqrrdaujpslcxlpzzluoqnqmsh,15.0,
slrfwwbmnmfcuuxugvztwmmxduhtkb,15.0,
slwbdrslxzrxvflwgnnfwlwoynoata,15.0,
slxbfrzcmwptxmtmnvwglryvxacrkb,15.0,
slxnolcoshqjetnmloibjoawqheeuu,15.0,
slycvnsptiytzigzslbbrdchxlirfq,15.0,
slyrhzmtfiwcyjqcoojjyljldaupju,15.0,
slzniwymzavqkffgyvzxakzlhtndvj,15.0,
smbcpkyugvxvrkfuopowhgfpjjgyds,15.0,
smitpekakxqwxiqvcgelnyuttqgwjk,15.0,
smjtnfsqmgjijgsszmbsuevqlyksyy,15.0,
smksnqlgsjpeaikfxlhcpgucbejixz,15.0,
smlwpcpbqpiebwjxpxxdcpbdxbyggi,15.0,
smmmrhedrrowgpqtlylbgfhdpbmmki,15.0,
smolyhfheflijgopqctopwrjuijqtq,15.0,
smpmwnrhlnimooxiasvjovblpxwibh,15.0,
smvoftwmiduyppgrnhywigaorfcypu,15.0,
smxxpkfqjzzwcyjrqnxyzckmihxfjw,15.0,
smzjgadwbnqogjctpspfyaeejfsqkq,15.0,
smzmhzsijjojsdbagigszhvegpajoo,15.0,
snbhjaerspnucrsicwyytwkwlmkign,15.0,
snbokgdpjkufvxdmiiomtnaiadvyva,15.0,
snewvpbnuccdgcldzzdgdltpphsxuc,15.0,
snftbcjaaueahgnqquepgvykxjaazy,15.0,
snkuzzbtjvtcadvcokklgavoqghhaq,15.0,
snlaridanqgkeumikmonxtvhpsbmfe,15.0,
snnrmiolefbaoozudjnskfsdhsxptw,15.0,
snogadybdnjisuocjzytxsbmsllrqn,15.0,
snoqvmzccpmmbpbpqnhsxaxvnzsvfr,15.0,
snovdckyhxikxndwgyuoilaxpfkypb,15.0,
snovsipmgefipeoznsnasqxzpogaop,15.0,
snsmjppcnenixiifhwcsuafrfzqzqm,15.0,
snvhvwqishrnukleybuwsjbqryfpvw,15.0,
snzigthtgdqbglbpmvjhxlmrvvjkge,15.0,
soavjttcqxmnmohkxrpybybgxzfqqh,15.0,
sobtcankkhhdxjvkpxkzbpvzmaltsk,15.0,
socvwxwfplckbnjwedxcjbvhdqigfh,15.0,
soeyqwzvrimpvkcgumorkzgjwmizrj,15.0,
sohfarzvtpbtyrlnzuqnfdqlxthbkv,15.0,
sohymretsupfqswkmucyxdpmouzvsm,15.0,
sojrooodcchalizmnvdsqkxlwszglg,15.0,
soljvdaapxsovtskafocaffvaiycml,15.0,
somijqdcyujrmdnagpwqdzckjwwckr,15.0,
sonmchursbmysergbavlmazhmzibhj,15.0,
soozysevcdmzdnrhngmtijdmpcxtim,15.0,
sopfkcdqobkxfzcflwhbgjjtyaegjo,15.0,
sopyewagdeknbclbvdusgckgrsfxaz,15.0,
sosdlwjfiqzvwppidvgqpdmjrzzsni,15.0,
sosfugjymbijyptzormgleaznjfcsb,15.0,
soukfapquzdwtxjfkocbqgjpqsokpz,15.0,
sovryqtnyadoevhgyrtkjowlzdtwfd,15.0,
soxajuhmqaekfcfkmrobmpsjzuvnjg,15.0,
soxebxanghirzlbboadgvpqbkxtylu,15.0,
soxyldybgbxnrdvikxpmyqsttodvfq,15.0,
sozqhgymhujnfotjrqmjwpigauqgsv,15.0,
spawqcluvzlnvleovnbhpytemxwrno,15.0,
spbbzumpdwkdnnerpupbarqofaiess,15.0,
spcmlfhvonwugecsmpptwsdpsuouak,15.0,
spdqhbmltcqyatrolimlprlvjsmzrq,15.0,
spemugwxyggnxsqbugouyjzagshztx,15.0,
spexgytwgwdghytnswibwkiczfxrtq,15.0,
spllrfrwpngpwnmvyqcbqwrzbjdsjy,15.0,
sppjcxeljkxzlxdqofmctqjuztwmuz,15.0,
spqfheexnzdzcvokwhgveitctqvhfr,15.0,
sprzcygdicaauwddrouhxduhsqpzcc,15.0,
sptemwfeithxahtksfclpmvdjcquvg,15.0,
sptzlfavspdmxxzavvtmyyebmpuuqb,15.0,
spuqujsshkslaouumzvyjqnlzyfrzm,15.0,
spxpktdsxbipjzncutfthdlihlopcw,15.0,
spzswdhmksuprbgnwuczwkqlenancs,15.0,
sqbptzhmypuamlvmdjljnohwuajrev,15.0,
sqburwnqkhuqeoxckngrevecinsnoc,15.0,
sqcjiwicsspnnosfhqbozbjemfoqgc,15.0,
sqdelqjhxmjkijapsbbzoubaqmmklk,15.0,
sqgitlthvsjrtuiznxhctfpwasstmc,15.0,
sqgkkofiuafrhbqaasfbfxilhkxwhm,15.0,
sqkrourgqsepcviolrfaatprbyksnn,15.0,
sqotejwzcvijobhwfuledhwhtqhnkf,15.0,
sqqmpcoszrffsfkyqhmugnnbrdlpet,15.0,
sqromootzwjseeqpeptlutmlfincop,15.0,
sqsughhkdjsttpujntmqrvotdpfwaq,15.0,
sqtyfbyrzslopchzzstfrhrdluocbm,15.0,
squeqyhvuexvxnespitvkiluckenfl,15.0,
squsinqrggryjzcehneccqrebctthx,15.0,
sqvpjggqsuyrpjwtzcxlwkwhkszxty,15.0,
sqwwwpplztqjabyuneevktfeoijrch,15.0,
sqxphgvzdyqjebeanfehkcfonsduys,15.0,
sqymmlafgwoydqrgscjrlbrgnpmprp,15.0,
sqzkspyzfsopxxifjjexiuemmmyrgt,15.0,
srarkjiayrwohzxayncdkefqmglkgy,15.0,
srckpallusvukjjlvvtpssazdfyfig,15.0,
srdsbzxyrlbbklpwmntwvbqaauekmb,15.0,
srdxvztmcvyebdgmevaxqbwlekelzr,15.0,
srijtakylqyzijmkoxcajqtyxcggop,15.0,
srmnudhgaohvclqcbkmdkuwstwquwn,15.0,
srskmuwhhqwwfbgqtucttkoktrvpgw,15.0,
srswrxpzmphfmuisoamxkpeyjsdcff,15.0,
srsyzfbqxuplmzpodlbailmvpliqod,15.0,
srtqqwzbytwjmqwyvqylgfpselqsgd,15.0,
srtrknyfxplgbptuithujatbjkbmmt,15.0,
srvadnokqsrfhdmnxhhhaavlvjmtri,15.0,
srvjrpiskinfxlziykcfxfikwjgyol,15.0,
srwjdlkvmgvnvassalxfxdxfzsvade,15.0,
srwyfhyjjhopexwcgigavoavqoonnm,15.0,
srztechohqmowzzuhkxlwhylvvwxhi,15.0,
ssauvgjuqbulutsppgrbmqqjgjepxq,15.0,
ssbmpypywlckfxeumgyoooyazmkkkx,15.0,
ssbtfaxsxcdlievguigmwvscuhposj,15.0,
ssckvkoxncndusiqokoprrsmummler,15.0,
sscpvjxkjydxlbzkhvhsoulfcxaufr,15.0,
ssdjiswcaydpvafonyoipwbkmebroa,15.0,
ssdzpvmilrgwjsbutehkgvivimmgyp,15.0,
sshtknwwnoilwgmkqsaxhtupwpxqyf,15.0,
ssjktivrwpaycerhdbvjldnkefsvvz,15.0,
sskqhnrwegmgduzcfsugocwfuasudh,15.0,
ssmoreuqynolfxoojzkztsnszcwryl,15.0,
ssnpebidhwynytlauozajbaljdbtat,15.0,
ssppsisftylzaffjeoqwidtbwdqkwv,15.0,
ssrkymfcamnysnlwhsvgvkjptofaht,15.0,
sssjhhmgqqtzqsmziqteodtudmaqnk,15.0,
ssspchgauptrabtdxahoidigjpgxmk,15.0,
ssuxijbwrdgdakgddmfzmdrujgbdsa,15.0,
sswhxrpxmhmdoskioxridibiepanuo,15.0,
sszczemzoekpfptscpzdajwweibrvy,15.0,
stbdewwbhjpwjrcblvudklageyrjxs,15.0,
stcsriskjmijayolorhrwjxyijhozp,15.0,
stcxcwupogktoevkwmhqlazratxbju,15.0,
stdbexiozdggwsygqcynvibsorulum,15.0,
stgdxymcteegtbyqxjbkktyamgpnkz,15.0,
sthcilzjxjwtunicqujiokghmsmfqd,15.0,
stjiplxzeyopxqqmzmaikbjbcyoboj,15.0,
stjswlkpjcpazgldtuyuybczgckmjg,15.0,
stkkijmauwqyntzhprczxrrztemoik,15.0,
stkpyjvoycbmvlkloijhuomhsqytcu,15.0,
stsnkkcdbgbqqqyqdiceskrlhpvuxb,15.0,
stsqhsgzdaohkbhkhflxkkdselcxlc,15.0,
sttfikttilfxnggmajilndjsqqdiws,15.0,
sttrdzxvztswhplxrpxxvrzuhqqabd,15.0,
sturhgtsqpjvzjkufzizaxdfvejqyv,15.0,
stwsgwdjxjtdkiytfbkbqxvbdkecjp,15.0,
stxvsfoywpyatalibauovnnfghfyla,15.0,
stydnbbgeukkiefonbqrkcfaranzlk,15.0,
stzfcahydroyoyhoknrfvcfpccgbzq,15.0,
subjjuccosrecrhlaukmzdpkucefyw,15.0,
suclqwftognkhtbomkkembztyhrtsd,15.0,
sudpeokobzgrnrxtfokbooyxqxvnnd,15.0,
sugexczoliohqsbxysrjxcfolvbyjs,15.0,
sugitnuhcpdirspruhlbbxyybtiwag,15.0,
sugybnsumwsxyhlymgaklaqigellmi,15.0,
sulrkjupdoquzmpobbwqpxampawqhv,15.0,
sumljflvqtbxbprkitatipugllwucm,15.0,
sunvjeiydwytexvalxzsvlkcjfdltp,15.0,
suozlmijhmkaafsealvlpnivrymkpo,15.0,
suplkqonecupcsqfqjtlvbhctegmle,15.0,
sushlnbricltbddgfmozbjuirfszhi,15.0,
sustcwjbslalumxqzlekqjzwywtuti,15.0,
suszoniezbzvhlgaejnzjsizfotexo,15.0,
suwyxnpmsuhrmqavtyiqkikuvstirx,15.0,
suxxtgvvsbpzssnvvmwpglcaevzham,15.0,
suzrbxqhpoautkkgudfgjijvfxuyio,15.0,
svcebloznuozldrehkrtsesjqxfbjd,15.0,
svfoucrfktyklqivdtyfjidjkhnxzm,15.0,
svhqswgchwhgerfjbinplnrmiuoeke,15.0,
svhtoaapgjhsqxcozdapjljlrpxdsv,15.0,
sviegvplxyfcskqgebkmlypwlbzsft,15.0,
svjhsadlflvnucdtumunwdrbtcyxjw,15.0,
svnbyhccctnnqqhsumyjscydmtwlcu,15.0,
svomglkceszdszcwfwgpomktukjtrt,15.0,
svquphakrviubzxwupkvadmevxuchn,15.0,
svrdwxgylrxaqplhkmwrmmlxvqvsut,15.0,
svtiitdigcaipnbnyqwxkkhppxezka,15.0,
svtzsgrnhwrfsjwzkveqhpktpgnxuj,15.0,
svuorhrrkuhkkizrjvmsicmhhlvipj,15.0,
svvrsujwixeujjkltwzilrpzfihpbo,15.0,
svwdmfbhbnxtcuktieksfqmjqcemdz,15.0,
svwrqyxatcxpjmttllokyewxdxdtgi,15.0,
svzktnafahbukjnijdjlzkipniyhnc,15.0,
svzrljolvsuzmycykxqntgjxomsxwf,15.0,
swaqlmsrfuvbeewgwvzecsknvulryp,15.0,
swavudqjsbeqquntfrivqttqlwwsgv,15.0,
swcrismzacouvkfcipoopdjnmdsttj,15.0,
swlmebexeoifpbfmdgvsbzlmzzxmif,15.0,
swozxxkvteyukhmwlgipkcugrnsemd,15.0,
swrmnqakojmhftdofogawnbufygbmk,15.0,
swteisqjllzgabckmkludvuebsbeuc,15.0,
swtjlrlkbyixlxkhnwwfcswgycvdmv,15.0,
swtlmpbfkrwtfkcyuunsjyuocwrcsx,15.0,
swyivtssmdenafvtinxzpjkkxydodo,15.0,
swyrnvjmzjvmpkuauloyszqcgjojqq,15.0,
swzgplmrvqkhkjilookgaidqosusej,15.0,
sxaunmemdnxjopsftdrtpunbyrwdiy,15.0,
sxaxlkyxgxxyilvlzwixgogtfgyluk,15.0,
sxbiyhwqjnevguushzzvfnirsyiuld,15.0,
sxfctalxraparmxsairujvclvfemyt,15.0,
sxifzbowohioiyrxzjwucelnkksdfi,15.0,
sxjvtqbjphqekzcqksqvzhwtdenwzi,15.0,
sxlswhgcsdlqndtiuthzjlbwoflavg,15.0,
sxlydhomzbnvdougjihykyypefrnyu,15.0,
sxmnvvaupxqgndmtaxpxpteinopdvt,15.0,
sxopssyokvoifflhvvbijfknjxolnb,15.0,
sxqtbialwzlszypkedvvbvxhuutbgs,15.0,
sxqudfhtnmkmeavrqfvstwzlucawzq,15.0,
sxrankqbtoovhndlavcfyfcbnxefrg,15.0,
sxrwsaemzjdtevzhtrmwlzbvkcruxh,15.0,
sxsjmajypzbnkwrtgwithyipetrbbg,15.0,
sxwwbsjulcprkahaxiqalvmbyixwvu,15.0,
sxztkhvjeddzlbezlyfcrvnibgvxzl,15.0,
sxzvwbzimiopxhukhfrxeozhpjafvi,15.0,
syfeicshcrmqgognocadrcjgzquuuc,15.0,
sykdivtnnsirhlnnkktmhlnlcezayv,15.0,
sykdixcpootsesgpmtgvxfjmsdqopd,15.0,
sylpmnymqhahzcyadrrlibyompsrlh,15.0,
symqikldybexxlynqjvrahmfvpuwcj,15.0,
syovgptsinqijlxloyobsefmfxwavh,15.0,
sysipnunevqlkjgukwormxrkuamark,15.0,
systesfffbucxwpztzbfljjjradzjv,15.0,
syvjzsxeauffzpcxxjvzjdikitefob,15.0,
syvzlfgncvpkizcifpqjfdgmdeuczf,15.0,
syvznteoarhzjyqrodexmgfrthlemy,15.0,
sywlocsvdbcuweakbuvxbjxzfnksor,15.0,
sywscfaznfrzgejsarmcxgovfpjmkv,15.0,
syzoblfqgaplmwvrunsqlapldbnvba,15.0,
szajuditzukhbyapcmfwpyujwhezdq,15.0,
szaxhwwrggadhntwldfazqpsovwklt,15.0,
szdtqpweepycqgjpnkekgrfwyrwxur,15.0,
szdzjeyupupgicpbtdqhkapmoqjhwi,15.0,
szezxgsalztoayidxanlhcsatpoqbs,15.0,
szgcqneptyrhdggtqllksrzvedspxq,15.0,
szhjbbdrjzxyqhartuojxzxhsincam,15.0,
szizmewosictaadytlcgsgnelxcnjw,15.0,
szkfymbwazfhvszkqptmduzbhwngcb,15.0,
szldebuabaorhmdtkyynlzdtkktidf,15.0,
szmkfbfyvhzfiiqfeibryorssaqmdu,15.0,
sznhdgnjlwhtffhiancwhbwsdrvrvq,15.0,
szrxskbqsbpujkyyeephssputyndub,15.0,
sztbgzbagewwqyhadenedobijragdf,15.0,
sztuxfkbdtxifamxhzemuqagaogzil,15.0,
szumelzmvxdrroelkvkmmyfrppgwci,15.0,
szyyodommookzylryeklraveshhdbi,15.0,
tadqllgwyxccmczceralfiaapvrwfd,15.0,
tafypzdhqpmhkoiscfseibrjzcaucj,15.0,
tahmzeygcdtgwwxeyfiicmmmnkbcrj,15.0,
taibcmpwfqpbmstdtoatoqucmdevke,15.0,
takieuugrioandthdishfbkahfoxbz,15.0,
takpsdecgnnrftywayvujvpdphihju,15.0,
taobydzqwvzwndglrydllkpqcfblcz,15.0,
tapallhftzupwaviqadazpqfxjlazs,15.0,
taqwuzixmwgfitjrqjodbysavfvcqc,15.0,
targymnjrlcglgnvcflsllbcyiiwvq,15.0,
tasnujkkpolshglijhkfwvkttzvcel,15.0,
tawudbtqzddyxdrtfnuqipqupowiwt,15.0,
tayhmdyywscjokspeuzqtoxviatzap,15.0,
tazjudukchiinnoiymlegkukgpegyt,15.0,
tbbpslbntxmmiitdtgzofssonfapgd,15.0,
tbckmznolgqaaffdmxytxofdzqlmlk,15.0,
tbcvzxrxavndyzqesfjmhsxfdddnmf,15.0,
tbegijkgannkuitrjkmjjagkckkrxb,15.0,
tbevrsbprrxywzlbdnzzpuhmwrekcb,15.0,
tbfaphkltoiqmfxsaptvgsqngeoxmk,15.0,
tbfgkfpgkwwkdrsrvlomiykkctpzfu,15.0,
tbfjoaekavlislnesosxqjobjmfcoo,15.0,
tbfqnvcdzchbjyhprxzkpgizxuafvm,15.0,
tbhzqasoayhoyynoqvrkyekcqzmecx,15.0,
tbilyunswvwovnfdiadulpengmaphd,15.0,
tbjhbewvvfccwblgidoogcsnsusrgn,15.0,
tbjqkzdhshfqlcxilcycsvzcaeurmc,15.0,
tbmhmuudynvgxnqpncxbovhagdjxcr,15.0,
tbqmwzukhyharylryrkgtjpzmfpany,15.0,
tbrtndcbzgudhzicudhsbbminaavfu,15.0,
tbsilxqfvvxdfswmkijskprpndfkim,15.0,
tbswyflwswpcjowfdxlzndcfeppzbl,15.0,
tbwpnfbeashqrnyddxajhwnkbckgis,15.0,
tbwsjxlnonmejbjsgqjonchfmunouj,15.0,
tbxemizrvsrokyltkssdtebocmyijk,15.0,
tbxiwhyhlvufypkkvjjnzpstrcrwjm,15.0,
tbyckxdfwcnukivgdbzawegopszcyc,15.0,
tbyelsvcppchasznsecgvhfazghise,15.0,
tbzhdtmxfkbweqxurwgsgvpdnlwvhp,15.0,
tcakelkrotzvzbcomhtmibahfrcjoq,15.0,
tcawmaqovwbzrhbtzxwjlxluheypqn,15.0,
tcipcfwzfztzawfzyhcobsmzlzgira,15.0,
tcknosupeyvppqezdcifatjvugghhz,15.0,
tclekobctwfxwmkhfeurlbhgxduunq,15.0,
tcmfjiykpbotvwbpuwvuzfjfkdarbc,15.0,
tcqnjsqecwhlddzqjhiskeeezfoagj,15.0,
tcsvjelbkaepjygmafcsdmyglcpqsg,15.0,
tcsxmvoiphapfjgkkvbloimksvxilg,15.0,
tcvnhyvvzckvqxkkgpnkjqwjkiymlo,15.0,
tcvqekhwsjksqljicismlsjqixqdnp,15.0,
tcwnpdvkocqrjgmjnftmpkrvxahrms,15.0,
tcxfmicmiociekgjrlldcwolzxzipx,15.0,
tcyvhvwabuwlgxdpxucazzloigmyyx,15.0,
tczbgjzxjonwvjigjzrvyefhuuzjdf,15.0,
tdazxvfwqvovawilijdhruxgdujbvy,15.0,
tdcblckcceqyubaogyijzmllzdrpgm,15.0,
tddndmcdsluwhynpsgthmqemffzlru,15.0,
tddvkeqnxewrvkcnsupymwlhfxrdbw,15.0,
tdenqchkclgsutaxevyuxtjluraeqo,15.0,
tdfdhxytazhwhwrpznxrhjqemdtxyw,15.0,
tdfxklwwwidxkjitrlditcciolsylz,15.0,
tdgxrfloacmzaglqdozqbfgghmmzmk,15.0,
tdjaszsnptsxzeyiofiyhhgbovzyol,15.0,
tdjlicbmxdlmvsjiqmdxofeeshlibe,15.0,
tdqyduoprxbzrwnhhpdcpbcmvaawml,15.0,
tdsklesckickdnoccwevppnyacybwx,15.0,
tdsqitboogtuqfhzuqmwpprahmjzgf,15.0,
tdtukaptqqsoaykawcktzxvmysogyk,15.0,
tdybznnwlnwfebuurbwepieuabxwtl,15.0,
tdyrztkpnvnanxoomeaijggothdmto,15.0,
tedvyxymmcvlgcgqdnilnjytzjwizw,15.0,
tefdhnbuggzwfkevueumzosikdiisi,15.0,
tejslyzchgoirrkpxluiuusakajbfu,15.0,
tekyoeoncxtdnhebdurzjyefhuhzud,15.0,
tellujioipdblgbaigyufzbrigyjek,15.0,
tembmkbenwfbeereteloogvphdbjew,15.0,
teqbsgpvyqarsjdrzgjlzgzhqqeuct,15.0,
tevdftncgjgoybunxvkeskilpzcjxl,15.0,
tezzgsvbtabubcmkbrtdstcrbcowzw,15.0,
tfaoadjvodzifooxkbuwixinxhpnbe,15.0,
tfazvbszjbqnmmxeawszbbojafwshf,15.0,
tfbovmfyqoswcmahmjbotpuvyauwpe,15.0,
tfdihdwvovxpcrnviamomykarzntsn,15.0,
tfgjrdmqwyleqkzqcyocqvkdabkhjc,15.0,
tfgldmzsslzhimkywonkykwerwkoai,15.0,
tfgzpayqagynhjgykijyaarjjghiyf,15.0,
tflltluutbuermtgoueboesmovvfaj,15.0,
tfpfwvhmaecxaxrcvokderxzermuzq,15.0,
tfrsewhnibccebnmwedzstzzwgcabt,15.0,
tfuyrtaswcmbhlnrfufjqsnavtqdgn,15.0,
tfxsgmmpvszturkhxeogrcnjcgetub,15.0,
tgbyemnwhltxsutildnwqurgqfbaea,15.0,
tgeugkhnesunkwhzcettumuppvygnj,15.0,
tgfiyxohiqqwwkpbvaiztyamvtroxo,15.0,
tgleikpxtzzqloztnbscgrfeldoffi,15.0,
tglsezzuzyvyrnnsqlyeggwskscwty,15.0,
tgmwumvxsnyxgyoiuyyluzudijkhjf,15.0,
tgvjjnfxrltkwkocosktpqgsxmgakp,15.0,
tgvzkxnoyligngcdlurrcpeyhgfqfr,15.0,
tgwilmovdtgzhhtrfufqxbexrqhnae,15.0,
tgydlzocbjjxeslzlcisznhxnklmsf,15.0,
tgylphkwopatinmmuamshujqkbbnam,15.0,
thaebnwwqioqliollrstfhodlotxch,15.0,
thgnoztjivokpwmmhopcqmxusnwnjk,15.0,
thijnwrblgshexnlasntgtubharmdu,15.0,
thkwtdzobiznvottyhigkiuvuncdqf,15.0,
thlptxvirknraioddivadtubnlmatm,15.0,
thmafhksfqtisbgklccjgpmxevjrxp,15.0,
thmdqrfpxxojqbfpfvbcoaawhsflnh,15.0,
thmssciuoizfgaouufaaksofdrkfeg,15.0,
thmymzjbmdiijekypzbqaqjckyslws,15.0,
thnhghfkeroqbwciapfinmglwstlqi,15.0,
thpfclxtwzhqjzmslojrkrqntnvjdb,15.0,
thpmhdfrpdwcgvoefmirhnjjnubzus,15.0,
thqgkqzeicqpjnacylgctmtqsczrrv,15.0,
thqrntvuuikyxqinpnpfazdrhgwjei,15.0,
thrlnysovvwoabwqrbjjeegzmrbrfh,15.0,
thtoetgmpyknhnhemiuaxosuckeeex,15.0,
thtydchhbjfcoerikuaknibocbtadx,15.0,
thxqmcetaeaofohfecvlojqnafvhgs,15.0,
thxqpdrlrrrxuhfkuybdujnrpdfams,15.0,
thzstkkrbiqqalimigdfiungazwxxr,15.0,
tiaydgjdotmsdyiqeerguoksyuqgbs,15.0,
tibkyheefgmphlqtdqauflxkicynyv,15.0,
ticqlkljlxmjoavegupqepuejcthxw,15.0,
ticydmwgcwzxubnhgtwssxqndoicnb,15.0,
tievnfzfimexsgyyiopscyqgohjvlf,15.0,
tigmoyjuxofpgjhzutwpszecrqpade,15.0,
tijwxfgrjprremdjgtlcfxaqheoudh,15.0,
tikdzpbndwsnvncdpbymivwzqypsrf,15.0,
timxtlpkcwtfdmeemoayieldpznpdr,15.0,
tinelrjdzsantrakfzuhwdcqvbvckn,15.0,
tinrfflyvtcykchliidnuljacvnyth,15.0,
tinsmjuzrknkhyshdxwbehoirhxopo,15.0,
tiqikxarempoahenqgbhrtjpkbganw,15.0,
tiqxydglzudziahgitfduljwzuzfmz,15.0,
titpvmtbmusvlbfcykpwhmmgcedjuh,15.0,
tiuoxhnulnwgtrdzgefiocszythwpl,15.0,
tiuvjvoowkjekgcdqftkrsxleipgts,15.0,
tiwhfrqrxpwonyczayezxaiwiwwvnt,15.0,
tiytfolkhhnyuwtbxzuiyushsmeqcb,15.0,
tjbdfrgacexlynfdawyasevrnfjebj,15.0,
tjeirdrzgzcamjcrzyzbwnnlwewnoa,15.0,
tjfmfntcxxwubokdnllgtkmvyevllm,15.0,
tjgwcgbcalnxhwnsfalzbciuudselo,15.0,
tjidmmbxngjsybpytqgfkdaywroqbo,15.0,
tjkqvofklwzsstwugmrtmispjyfzzi,15.0,
tjlaajdwggvcsmonhewmnlwxtcrcws,15.0,
tjniskshmzqzdfrogcxoartcvxgtjz,15.0,
tjrdbszzgffrzdehxiqvzlwdijewyj,15.0,
tjruuwkgcqudstfcycyrsqwqdupwvx,15.0,
tjrwugkntwzyqpcquewsgudwsubtqm,15.0,
tjtrfnarccnsdleptvszlsyeiywxip,15.0,
tjvwrwgtmcylulohixydepodanwycb,15.0,
tjyfhzbuqrafuucjjgoaffwezyhfrm,15.0,
tkdaxwitqepwjjoevbfkpwqwrezqzt,15.0,
tkdfzmppxznfxjvivnfatzoenbsoxp,15.0,
tkdklwxevqoptmsuhpisdxephlyrqi,15.0,
tkftcviyduyjaijfmvscrwjtbbkmhl,15.0,
tkgwzrsbbbwfprjaajqxbfzhwzseov,15.0,
tkhbymolgzokylagfflbnakvmhcxsb,15.0,
tkhuyiokedseiwykyddbptqpyeyeus,15.0,
tkmckebvolbnjiqlzstganegvddcrf,15.0,
tkmjumrbahktxfsyabdhtohocddpef,15.0,
tkoeytvwtdklqhebxhgzvwjyvsaouf,15.0,
tkqrvlyncjixrvyebylwpzkohtijxj,15.0,
tkrbjfrpdjhhnhmhbbdqzdadrvqpbn,15.0,
tksizltmuaaqktnqqmxnvaabuqkneg,15.0,
tkznmrdadjoecjcpmdustuytkbbexz,15.0,
tlacfwqqjrdmmvxvnqpurdjifskcis,15.0,
tlbaozsjhgpvynnsodxqcurxdplxku,15.0,
tlbpuudcwdrguklczqpfgzflftmaqz,15.0,
tldhvtzefxmgzkkggigiwlibqicrff,15.0,
tleeoupreledygmubgdodaqgqgnlpy,15.0,
tlehwioxydgwvpfxvdbtaiteonrzzn,15.0,
tlgfyulcwfbcuabhuznbexbfbygasj,15.0,
